,avg_utility,avg_nash_product,avg_social_welfare,avg_num_offers,count,agreement,failed,ERROR
Group40Agent04,0.7512216974500001,0.35350544110488596,1.3040215170583334,342.0,24,24,0,0
Group40Agent05,0.7591915427208332,0.4194037561845561,1.3791985294291669,476.4166666666667,24,24,0,0
Group40Agent03,0.7859677710708333,0.39601795188379646,1.3581205712791666,471.5833333333333,24,24,0,0
Group40Agent01,0.7369476423708333,0.3920982750520203,1.3450458550958337,405.5833333333333,24,24,0,0
Group40Agent02,0.4569431375000001,0.31727182155682404,1.2935940855875,3.5833333333333335,24,24,0,0
