,avg_utility,avg_nash_product,avg_social_welfare,avg_num_offers,count,agreement,failed,ERROR
Group40Agent04,0.9073389046687502,0.4501151339867412,1.4338170013125002,548.4375,16,16,0,0
Group40Agent05,0.8766235882562501,0.5005305587606557,1.4782359612750002,613.375,16,16,0,0
Group40Agent03,0.71101091170625,0.40910574303924563,1.391837248275,456.625,16,16,0,0
Group40Agent01,0.621888166075,0.46666871441341845,1.4424371740250004,338.875,16,16,0,0
Group40Agent02,0.45878551451250005,0.42430399354389714,1.4049667855499997,161.8125,16,16,0,0
